Temperature,Humidity,HeartRate,SpO2,HeatIndex,Label
30.21,63.91,150.9,92.5,35.24,DANGER
37.08,87.69,183.8,88.0,51.24,CRITICAL
26.64,54.65,130.7,95.7,28.92,WARNING
27.07,57.25,116.5,97.1,29.82,WARNING
26.91,25.45,75.5,99.1,25.88,SAFE
40.27,93.0,179.1,88.8,59.15,CRITICAL
24.64,61.27,77.8,97.8,26.88,SAFE
40.08,68.28,174.4,92.3,52.7,CRITICAL
39.52,61.79,96.9,94.6,50.12,WARNING
25.05,57.99,83.2,98.3,27.11,SAFE
31.21,81.57,130.5,97.1,39.41,WARNING
19.55,42.07,60.5,96.6,18.69,SAFE
36.09,60.57,157.9,93.2,43.97,DANGER
34.84,71.49,127.0,93.6,43.93,WARNING
30.5,58.23,106.5,96.7,34.86,SAFE
23.18,36.19,91.4,98.9,22.56,SAFE
43.48,60.8,181.0,89.8,57.18,CRITICAL
21.5,57.91,87.2,97.4,22.38,SAFE
32.32,60.51,131.1,96.4,37.96,WARNING
22.89,10.56,104.4,96.4,19.86,SAFE
41.28,72.72,146.3,93.7,56.14,DANGER
18.0,43.47,116.9,97.0,16.95,SAFE
27.61,76.3,128.4,98.0,32.88,WARNING
23.96,31.28,109.6,97.5,23.02,SAFE
33.37,39.12,116.9,97.6,35.98,WARNING
24.02,37.11,59.7,97.7,23.67,SAFE
37.69,73.72,156.4,93.9,49.48,CRITICAL
35.45,49.71,147.6,94.7,40.86,DANGER
18.0,55.24,84.5,99.3,17.75,SAFE
43.31,86.33,163.5,92.4,64.21,CRITICAL
40.56,78.13,143.0,95.5,56.07,DANGER
31.43,33.91,121.8,96.3,32.56,WARNING
35.36,32.05,130.6,96.1,37.4,WARNING
37.86,54.03,146.7,98.5,45.53,DANGER
28.24,56.32,118.8,95.3,31.34,WARNING
44.14,64.25,160.1,91.6,59.48,CRITICAL
18.0,47.92,84.6,96.2,17.26,SAFE
43.19,86.57,165.7,90.6,64.02,CRITICAL
47.83,76.38,152.7,92.0,71.59,CRITICAL
30.68,66.87,129.8,97.1,36.38,WARNING
31.28,41.86,133.4,96.5,33.56,WARNING
45.0,82.59,174.8,92.4,67.01,CRITICAL
29.27,48.69,172.3,93.3,31.78,DANGER
36.86,74.51,138.1,98.1,48.11,WARNING
44.55,83.58,161.4,91.6,66.27,CRITICAL
41.62,90.04,167.0,94.1,61.4,CRITICAL
32.93,73.5,155.0,91.2,41.05,DANGER
36.06,52.53,148.6,92.9,42.36,DANGER
39.26,95.22,177.3,89.5,57.46,CRITICAL
39.12,51.34,147.0,96.8,47.0,DANGER
42.41,67.99,149.2,92.2,57.12,CRITICAL
23.58,22.45,83.7,99.2,21.73,SAFE
34.25,55.52,137.3,95.1,40.09,DANGER
39.25,80.82,155.4,92.7,54.07,DANGER
40.92,77.89,190.0,91.1,56.75,CRITICAL
38.91,82.54,153.6,91.4,53.78,CRITICAL
29.94,77.9,138.5,96.6,36.78,WARNING
35.86,75.12,106.8,99.2,46.42,WARNING
43.83,77.53,167.2,93.7,62.8,CRITICAL
34.76,62.77,112.2,95.7,42.2,WARNING
25.02,55.25,80.5,98.7,26.78,SAFE
32.61,33.86,123.3,93.4,34.09,WARNING
23.29,51.21,86.1,98.3,24.11,SAFE
41.14,68.69,154.8,94.2,54.83,CRITICAL
45.82,80.81,174.7,93.8,68.34,CRITICAL
47.1,58.07,157.5,94.1,63.46,CRITICAL
44.04,84.71,173.3,92.7,65.43,CRITICAL
30.04,45.46,66.7,97.6,32.4,SAFE
32.21,75.75,140.2,96.3,40.19,DANGER
39.38,56.27,147.2,96.7,48.58,DANGER
27.5,48.21,92.5,97.8,29.32,SAFE
43.83,75.23,190.0,92.6,62.12,CRITICAL
30.76,60.52,120.2,95.1,35.58,WARNING
40.69,92.08,168.0,92.9,59.85,CRITICAL
42.37,60.35,151.3,94.1,54.96,CRITICAL
20.55,39.33,96.4,97.4,19.69,SAFE
24.19,16.66,103.0,98.9,21.84,SAFE
38.45,84.55,181.4,91.5,53.32,CRITICAL
25.07,32.82,93.3,98.4,24.51,SAFE
32.2,41.66,116.7,97.7,34.79,WARNING
35.04,58.07,134.5,93.6,41.8,WARNING
41.55,43.34,162.0,94.8,48.95,DANGER
35.85,57.89,140.0,93.3,43.07,DANGER
29.99,46.64,102.5,98.9,32.5,SAFE
33.19,43.36,104.3,95.3,36.44,WARNING
36.32,62.72,138.1,97.4,44.79,WARNING
25.1,65.36,129.8,97.6,27.95,WARNING
27.99,52.54,101.0,96.4,30.52,SAFE
38.59,58.9,155.4,92.5,47.83,DANGER
34.69,44.22,131.5,94.0,38.73,DANGER
35.84,68.98,123.4,97.7,45.2,WARNING
39.66,80.29,164.3,89.6,54.77,CRITICAL
42.54,74.91,161.9,92.4,59.31,WARNING
38.83,72.07,190.0,91.3,51.24,CRITICAL
39.8,64.67,175.5,97.1,51.31,CRITICAL
41.69,82.8,182.3,92.9,59.63,CRITICAL
41.15,84.59,172.6,92.5,58.94,CRITICAL
30.84,30.71,135.0,94.6,31.34,WARNING
25.29,54.36,97.9,97.3,27.05,SAFE
40.76,29.68,149.7,93.6,44.25,DANGER
20.11,48.92,83.9,98.6,19.9,SAFE
30.47,58.58,78.8,97.7,34.87,SAFE
33.97,50.43,128.0,97.5,38.77,WARNING
26.08,93.65,110.4,96.6,32.49,WARNING
25.34,32.13,69.0,98.4,24.76,SAFE
27.94,76.98,74.8,96.7,33.48,SAFE
24.51,42.43,86.5,97.5,24.81,SAFE
31.03,21.05,119.4,95.2,30.15,WARNING
24.3,31.58,106.5,97.5,23.45,SAFE
31.02,44.33,91.4,96.9,33.57,SAFE
37.26,38.72,136.6,98.2,41.36,WARNING
39.8,62.43,177.5,91.3,50.78,CRITICAL
35.95,30.26,112.8,91.0,37.84,WARNING
37.92,43.11,143.4,95.8,43.26,WARNING
38.95,82.71,162.6,89.5,53.91,CRITICAL
23.79,35.47,87.1,97.7,23.23,SAFE
41.04,67.32,139.6,94.8,54.29,DANGER
30.41,26.89,127.6,97.2,30.25,WARNING
33.95,37.0,157.6,91.7,36.4,DANGER
40.65,78.75,186.3,92.5,56.41,CRITICAL
34.71,87.0,118.6,96.9,46.54,WARNING
29.34,26.01,133.2,96.2,28.84,WARNING
44.87,73.31,147.1,92.5,63.8,CRITICAL
31.77,51.39,145.4,96.7,35.7,WARNING
28.47,38.52,82.1,97.4,29.4,SAFE
31.65,39.29,141.3,96.4,33.67,WARNING
28.84,46.99,115.3,96.6,30.97,WARNING
43.14,67.39,146.5,93.6,58.41,CRITICAL
26.95,72.0,82.9,99.6,31.36,SAFE
46.19,79.99,175.7,89.6,68.95,CRITICAL
39.72,52.92,139.3,96.6,48.36,DANGER
38.32,75.39,127.2,94.0,51.03,DANGER
33.99,75.51,143.4,94.5,43.18,DANGER
42.53,72.85,190.0,91.0,58.7,CRITICAL
42.42,88.29,171.2,93.2,62.73,CRITICAL
34.5,60.71,159.4,93.4,41.42,DANGER
38.2,69.12,148.3,91.6,49.41,CRITICAL
28.07,55.07,108.0,98.1,30.94,SAFE
34.55,76.1,139.1,93.9,44.28,DANGER
30.27,85.89,143.1,96.4,38.44,WARNING
41.9,87.71,190.0,91.0,61.4,CRITICAL
42.17,88.61,145.7,95.4,62.26,CRITICAL
36.07,84.62,163.8,95.1,48.65,DANGER
33.11,47.65,134.7,96.0,37.04,WARNING
27.79,35.63,100.8,98.8,28.16,SAFE
39.72,63.08,144.2,96.8,50.78,DANGER
30.37,24.97,94.0,97.4,29.93,SAFE
34.96,62.11,130.8,99.5,42.41,WARNING
27.52,10.37,75.6,97.7,24.78,SAFE
39.26,83.36,166.3,94.9,54.68,CRITICAL
43.59,72.41,178.8,88.0,60.78,CRITICAL
28.21,40.15,62.0,98.9,29.26,SAFE
40.73,84.9,170.7,94.0,58.12,CRITICAL
43.48,69.67,167.3,92.6,59.75,CRITICAL
39.23,78.77,176.1,92.4,53.56,CRITICAL
23.06,40.8,111.2,97.6,22.84,SAFE
25.89,62.39,119.1,97.6,28.74,WARNING
36.31,87.37,159.5,94.4,49.67,DANGER
37.27,69.85,149.8,96.9,47.9,DANGER
38.43,80.32,171.1,93.3,52.32,DANGER
35.16,85.8,129.0,93.6,47.17,DANGER
29.37,58.61,137.8,96.5,33.25,WARNING
39.58,89.74,172.3,93.9,56.85,CRITICAL
39.03,75.43,151.5,93.3,52.4,DANGER
35.44,62.31,123.0,97.2,43.25,WARNING
41.83,73.57,172.7,90.4,57.47,CRITICAL
25.5,31.63,85.0,97.7,24.9,SAFE
44.03,65.11,149.1,90.5,59.54,CRITICAL
26.2,46.27,73.2,97.1,27.37,SAFE
48.0,70.45,176.1,92.0,69.83,CRITICAL
27.07,62.95,89.5,96.6,30.48,SAFE
39.85,68.18,144.8,93.2,52.25,DANGER
28.67,55.6,90.8,98.2,31.85,SAFE
44.42,55.44,178.5,92.5,57.36,CRITICAL
39.32,65.16,187.4,92.7,50.55,CRITICAL
33.52,60.47,108.7,97.8,39.82,WARNING
31.53,65.18,143.8,99.3,37.46,SAFE
28.63,84.39,136.3,94.8,35.51,WARNING
40.27,64.67,163.1,93.8,52.17,CRITICAL
36.38,91.81,141.7,95.8,50.68,DANGER
25.66,58.07,119.2,94.9,27.95,WARNING
43.72,83.49,153.1,95.2,64.33,DANGER
34.04,81.01,180.9,90.9,44.24,CRITICAL
36.04,86.3,147.8,93.5,48.92,DANGER
40.49,64.2,170.0,92.8,52.47,CRITICAL
26.5,25.55,122.1,98.8,25.41,SAFE
42.54,54.8,158.7,93.3,53.73,CRITICAL
45.65,74.34,156.7,92.8,65.85,CRITICAL
38.62,60.16,142.1,93.4,48.16,DANGER
35.14,63.46,148.6,96.2,42.96,DANGER
41.38,66.47,154.6,95.0,54.71,DANGER
38.85,51.94,142.5,95.5,46.7,DANGER
44.5,79.48,164.8,93.5,64.89,CRITICAL
21.71,38.58,87.1,97.5,21.01,WARNING
27.43,55.4,70.6,97.3,30.09,SAFE
18.7,32.05,75.9,97.3,16.98,SAFE
33.44,38.36,155.0,97.4,35.94,WARNING
28.19,57.68,134.5,95.1,31.45,WARNING
37.33,67.22,153.1,94.0,47.44,DANGER
25.12,69.19,80.6,97.0,28.38,WARNING
37.78,83.35,165.1,92.9,51.71,DANGER
43.93,80.9,149.1,93.3,64.03,CRITICAL
29.63,65.25,99.0,97.1,34.55,SAFE
40.67,69.49,161.2,95.1,54.13,CRITICAL
26.64,26.63,92.1,96.7,25.7,SAFE
39.92,93.77,165.6,91.9,58.56,DANGER
22.57,35.09,98.3,99.3,21.73,SAFE
44.72,71.12,158.8,93.8,62.8,CRITICAL
28.89,73.29,100.0,97.2,34.49,SAFE
35.5,68.02,123.2,97.1,44.43,WARNING
28.1,94.51,134.2,97.4,35.92,WARNING
43.53,85.84,159.0,94.2,64.57,CRITICAL
30.9,40.8,92.4,99.4,32.9,SAFE
27.59,73.36,88.9,97.0,32.5,SAFE
30.76,62.71,149.2,94.9,35.91,DANGER
40.62,74.48,179.2,92.6,55.28,CRITICAL
44.18,81.2,172.9,94.8,64.69,CRITICAL
22.2,40.77,79.6,99.5,21.79,SAFE
39.36,80.38,170.2,91.6,54.19,CRITICAL
44.53,56.0,171.6,92.5,57.74,CRITICAL
47.16,77.86,153.7,91.6,70.52,CRITICAL
33.9,85.79,154.5,93.2,44.83,CRITICAL
36.66,60.77,107.0,94.6,44.96,WARNING
38.73,79.23,161.6,90.1,52.68,CRITICAL
39.63,84.1,168.0,94.7,55.61,CRITICAL
37.8,51.38,181.7,91.7,44.87,CRITICAL
25.24,76.61,87.4,98.8,29.33,SAFE
39.22,82.1,177.6,91.7,54.31,CRITICAL
30.51,37.61,107.0,97.2,31.91,SAFE
23.8,47.63,98.8,97.6,24.42,SAFE
39.94,83.8,155.2,96.2,56.2,CRITICAL
35.44,89.09,147.2,94.8,48.3,DANGER
32.27,54.25,116.4,97.8,36.89,WARNING
44.44,46.04,169.6,93.8,54.52,CRITICAL
46.74,66.41,160.7,92.3,65.6,CRITICAL
34.96,91.26,108.8,93.4,47.8,WARNING
24.68,44.28,104.9,97.9,25.21,SAFE
32.92,64.93,111.9,97.5,39.61,WARNING
30.3,87.97,123.1,99.4,38.79,WARNING
35.41,80.28,145.9,92.3,46.58,DANGER
33.03,66.8,140.6,96.0,40.1,DANGER
35.11,76.92,136.1,96.1,45.41,WARNING
18.0,66.62,83.8,98.8,18.53,SAFE
36.92,69.76,190.0,94.6,47.24,CRITICAL
33.04,87.07,162.0,91.4,43.47,DANGER
32.79,57.21,78.1,97.9,38.15,SAFE
23.24,60.18,78.0,97.3,24.88,SAFE
35.33,73.94,132.7,96.6,45.24,WARNING
39.16,43.99,154.5,90.9,45.35,DANGER
25.25,33.02,89.2,98.6,24.74,SAFE
31.7,54.67,142.8,94.1,36.11,DANGER
29.52,40.77,122.2,98.0,31.05,WARNING
29.72,95.75,125.0,94.4,38.88,WARNING
43.71,82.0,173.3,91.2,63.86,CRITICAL
30.2,32.89,113.9,97.8,30.84,SAFE
21.93,68.52,85.8,98.8,23.87,SAFE
32.38,66.28,124.5,94.8,38.97,WARNING
32.43,57.32,104.6,97.7,37.61,WARNING
47.46,72.99,170.6,91.4,69.51,CRITICAL
36.75,70.14,146.9,96.6,47.02,DANGER
33.99,56.0,131.6,96.8,39.77,WARNING
29.34,75.29,101.5,95.0,35.45,WARNING
40.1,76.12,154.8,93.4,54.64,CRITICAL
28.15,41.25,84.0,99.9,29.32,SAFE
41.12,79.62,164.6,93.8,57.6,CRITICAL
38.35,66.75,142.5,95.5,49.15,DANGER
31.03,27.6,129.3,92.5,31.12,WARNING
40.99,68.87,182.4,93.3,54.59,CRITICAL
39.75,60.5,166.9,93.4,50.22,CRITICAL
42.0,51.49,171.3,88.0,51.88,CRITICAL
24.42,59.42,109.5,97.6,26.4,SAFE
32.91,24.48,89.3,98.7,32.94,SAFE
34.51,53.01,116.3,94.6,40.04,WARNING
31.53,52.57,123.1,95.9,35.54,WARNING
34.05,56.53,153.6,97.8,39.96,WARNING
27.93,47.62,102.0,97.8,29.82,SAFE
24.23,31.3,96.8,99.4,23.34,SAFE
31.94,38.96,130.2,95.9,34.02,DANGER
38.57,66.68,145.4,94.5,49.54,DANGER
39.99,93.62,183.4,94.3,58.67,CRITICAL
38.91,87.76,173.2,96.2,54.97,DANGER
40.11,73.6,190.0,89.1,54.06,CRITICAL
45.18,54.84,173.8,93.0,58.61,CRITICAL
40.99,69.08,129.2,97.1,54.63,WARNING
32.81,85.36,144.2,96.1,42.78,DANGER
41.42,81.64,171.6,93.0,58.77,CRITICAL
22.05,27.6,72.5,97.3,20.46,SAFE
41.56,90.17,138.5,95.7,61.3,DANGER
21.4,61.79,90.3,99.3,22.58,WARNING
35.8,78.84,185.4,88.4,47.03,CRITICAL
38.05,56.49,186.6,91.5,46.39,CRITICAL
32.17,76.64,137.4,98.1,40.26,WARNING
24.35,54.15,85.3,95.0,25.78,SAFE
45.49,81.51,169.4,92.1,67.81,CRITICAL
28.46,27.31,77.1,99.7,27.95,SAFE
29.02,65.93,103.8,98.1,33.72,WARNING
40.6,79.15,167.7,95.8,56.4,DANGER
27.97,36.48,80.8,98.6,28.5,SAFE
32.86,62.99,123.1,96.0,39.19,WARNING
42.95,74.51,167.6,90.8,60.04,CRITICAL
36.26,50.37,141.5,93.8,42.24,DANGER
40.51,84.09,138.5,93.1,57.46,CRITICAL
25.02,66.38,65.4,97.2,27.94,SAFE
32.46,65.68,116.1,96.8,39.0,WARNING
32.82,54.33,102.1,96.7,37.71,WARNING
40.24,62.96,121.4,92.5,51.69,DANGER
30.45,53.37,135.6,94.6,34.09,WARNING
35.33,83.37,141.8,95.7,47.03,DANGER
42.81,87.43,141.1,92.1,63.38,DANGER
43.29,86.07,168.9,90.5,64.1,CRITICAL
32.41,66.38,123.1,96.4,39.03,WARNING
33.36,98.0,129.8,94.6,45.9,WARNING
45.06,65.1,185.3,91.0,61.63,CRITICAL
40.01,59.27,151.2,95.6,50.38,DANGER
36.7,82.91,120.2,96.9,49.53,WARNING
21.52,21.03,82.4,98.3,19.3,SAFE
25.39,50.66,100.3,99.2,26.8,SAFE
42.87,86.85,162.9,88.6,63.35,CRITICAL
35.87,79.44,150.3,95.6,47.28,DANGER
36.09,66.1,119.2,95.6,45.07,WARNING
33.89,72.37,154.7,94.4,42.47,DANGER
44.71,55.78,173.7,95.1,58.01,CRITICAL
31.79,59.86,143.4,98.1,37.04,WARNING
35.68,56.88,143.6,94.1,42.59,DANGER
35.28,90.2,153.9,96.6,48.21,DANGER
26.57,48.99,96.9,95.5,28.17,SAFE
22.8,21.81,92.0,96.4,20.79,SAFE
35.57,57.05,141.6,96.0,42.45,DANGER
39.37,49.01,143.5,93.1,46.86,DANGER
27.58,31.72,104.3,97.6,27.43,SAFE
38.62,76.71,133.8,93.8,51.88,DANGER
26.76,39.54,88.2,97.3,27.33,SAFE
40.3,84.94,145.4,94.6,57.22,DANGER
36.11,47.73,143.1,94.9,41.49,DANGER
33.48,81.14,145.0,92.5,43.26,DANGER
26.25,10.0,97.7,98.6,23.37,SAFE
38.74,91.02,146.8,94.3,55.37,DANGER
32.86,55.64,109.7,96.6,37.99,WARNING
33.78,59.83,131.2,94.8,40.12,WARNING
43.21,62.01,149.7,93.5,57.02,CRITICAL
37.72,81.9,139.4,97.8,51.28,DANGER
29.53,66.29,116.7,97.0,34.54,WARNING
34.94,71.69,143.1,97.0,44.14,DANGER
22.88,41.42,114.3,96.6,22.68,SAFE
28.67,48.53,102.4,96.7,30.94,WARNING
24.39,41.88,84.4,98.9,24.6,SAFE
24.81,68.11,83.8,99.6,27.82,SAFE
39.36,50.36,171.6,94.5,47.16,CRITICAL
29.89,79.66,127.8,97.7,36.93,WARNING
25.1,38.45,85.0,98.9,25.14,SAFE
43.86,84.65,184.5,94.9,64.98,CRITICAL
46.52,79.01,181.4,88.5,69.39,CRITICAL
34.09,53.59,140.4,94.4,39.51,DANGER
22.01,32.49,95.1,96.3,20.84,SAFE
35.68,42.73,130.2,95.5,39.88,WARNING
39.8,68.1,169.4,89.6,52.14,DANGER
42.32,72.22,175.2,90.2,58.11,CRITICAL
39.93,75.68,190.0,90.2,54.2,CRITICAL
30.93,42.22,119.6,95.2,33.14,WARNING
44.16,59.77,178.6,94.8,58.17,CRITICAL
32.47,62.69,135.9,94.2,38.54,WARNING
27.27,36.07,75.2,98.8,27.57,SAFE
39.98,87.84,142.5,94.7,57.25,CRITICAL
24.42,72.05,141.9,96.1,27.67,WARNING
27.37,11.02,96.4,98.6,24.69,SAFE
40.8,64.52,168.8,88.8,53.12,CRITICAL
44.67,70.53,185.5,91.5,62.5,CRITICAL
23.64,41.24,85.7,99.0,23.6,SAFE
37.8,60.31,168.8,94.0,46.79,CRITICAL
43.92,70.12,173.2,90.1,60.79,CRITICAL
33.54,43.69,119.3,95.5,36.99,WARNING
37.71,65.54,156.5,95.6,47.75,CRITICAL
37.69,59.93,169.5,90.8,46.52,CRITICAL
26.23,46.1,116.2,98.8,27.39,WARNING
29.39,49.07,91.5,98.8,32.0,SAFE
30.18,28.21,103.9,98.1,30.16,WARNING
36.76,50.64,148.3,93.8,43.07,DANGER
42.2,60.11,179.2,93.5,54.57,CRITICAL
38.42,80.83,148.6,93.5,52.42,CRITICAL
37.61,80.93,140.7,95.6,50.87,DANGER
31.67,66.14,133.1,94.1,37.82,DANGER
30.86,39.83,141.6,97.9,32.69,WARNING
42.8,66.13,171.7,90.3,57.37,CRITICAL
29.96,64.66,104.0,98.0,34.97,SAFE
24.11,30.37,94.9,97.5,23.12,SAFE
41.6,58.08,148.3,93.4,52.93,DANGER
32.85,66.87,124.5,96.1,39.82,WARNING
39.8,65.25,183.0,91.3,51.44,CRITICAL
36.87,30.44,132.0,94.4,39.1,WARNING
31.25,54.11,120.7,97.3,35.36,WARNING
27.57,32.18,101.8,97.9,27.47,SAFE
36.2,80.35,143.0,93.8,48.07,DANGER
35.06,48.44,147.6,92.4,40.05,DANGER
30.72,37.89,147.7,93.3,32.23,WARNING
36.04,64.25,158.6,99.9,44.62,DANGER
27.06,57.82,98.2,97.1,29.86,SAFE
39.17,77.59,176.3,94.7,53.16,CRITICAL
31.54,38.11,114.3,95.0,33.34,WARNING
26.21,66.03,137.1,98.6,29.6,WARNING
28.21,37.95,101.2,95.1,28.99,WARNING
30.33,57.29,123.8,96.0,34.48,SAFE
27.66,31.54,97.5,98.4,27.51,SAFE
36.2,98.0,163.8,92.8,51.55,CRITICAL
22.24,41.78,86.8,96.5,21.93,SAFE
25.65,42.11,76.2,96.0,26.21,SAFE
36.85,82.65,161.3,95.1,49.76,DANGER
26.19,13.19,73.0,97.2,23.66,SAFE
29.31,32.96,77.4,96.9,29.73,SAFE
18.52,28.63,96.0,96.3,16.53,SAFE
42.11,88.97,150.6,91.5,62.21,CRITICAL
37.96,82.69,145.0,92.9,51.92,DANGER
26.96,37.92,62.6,98.5,27.4,SAFE
41.23,59.63,173.0,96.0,52.65,CRITICAL
22.31,30.62,89.6,97.0,21.02,SAFE
27.06,66.59,82.5,97.6,30.9,SAFE
36.71,55.78,156.3,95.5,44.04,DANGER
38.6,63.09,156.2,93.0,48.79,DANGER
28.51,39.59,119.8,96.5,29.58,WARNING
44.3,76.76,174.8,94.3,63.62,CRITICAL
32.41,65.0,143.4,94.9,38.81,WARNING
23.37,65.99,116.2,96.1,25.61,WARNING
31.79,79.23,140.6,92.7,40.03,DANGER
38.69,54.09,160.2,95.5,46.92,DANGER
36.78,55.97,144.2,95.6,44.18,DANGER
47.51,75.65,154.4,88.9,70.58,CRITICAL
31.12,61.16,108.8,99.7,36.22,SAFE
32.88,73.52,103.8,97.0,40.97,WARNING
22.07,38.42,66.9,97.4,21.43,SAFE
44.71,46.62,135.5,95.1,55.18,DANGER
37.29,83.66,160.0,93.5,50.82,CRITICAL
31.49,25.5,133.9,98.2,31.37,WARNING
31.86,83.21,109.2,95.8,40.77,WARNING
25.35,34.55,81.6,98.4,25.02,SAFE
33.08,66.92,149.1,92.6,40.19,DANGER
25.59,41.07,100.5,97.7,26.02,SAFE
35.55,46.22,152.0,95.1,40.36,DANGER
29.01,74.21,120.7,93.6,34.8,WARNING
27.31,21.98,95.5,98.1,25.94,SAFE
43.06,76.84,148.8,92.2,60.95,DANGER
34.0,64.18,147.3,92.5,41.23,DANGER
33.31,51.74,122.0,94.6,38.01,WARNING
33.72,45.55,137.6,92.9,37.56,DANGER
43.63,62.56,170.8,89.9,57.98,DANGER
28.59,43.55,70.7,99.3,30.19,SAFE
36.06,55.5,168.3,94.4,42.94,DANGER
32.56,52.65,147.5,91.2,37.05,DANGER
18.78,50.74,104.2,98.9,18.4,SAFE
23.8,47.8,116.4,98.4,24.44,SAFE
28.56,45.56,122.4,96.5,30.42,WARNING
36.68,60.2,169.1,92.2,44.87,CRITICAL
38.29,64.46,146.7,95.9,48.54,DANGER
41.51,90.29,185.6,92.2,61.21,CRITICAL
46.02,71.04,166.7,89.9,65.6,DANGER
42.04,64.79,156.7,94.2,55.54,CRITICAL
36.33,63.09,139.4,95.1,44.88,DANGER
41.84,53.84,169.0,90.3,52.22,CRITICAL
31.65,45.77,142.1,95.2,34.67,WARNING
26.22,23.98,102.4,97.4,24.91,SAFE
30.96,78.74,159.5,93.4,38.57,DANGER
27.37,43.46,95.3,97.9,28.58,SAFE
42.08,66.97,151.4,88.0,56.2,CRITICAL
26.97,64.18,135.8,96.5,30.49,WARNING
25.16,76.88,86.3,97.9,29.25,SAFE
20.09,53.83,70.5,98.4,20.26,SAFE
30.74,57.99,117.7,94.8,35.18,WARNING
25.3,53.41,96.6,97.1,26.97,SAFE
27.48,39.01,88.5,98.1,28.18,SAFE
25.17,78.93,78.7,100.0,29.47,SAFE
40.29,69.53,174.7,92.0,53.41,CRITICAL
39.74,27.47,145.7,93.9,42.3,DANGER
39.02,83.81,146.5,91.7,54.3,CRITICAL
28.15,30.01,97.0,99.7,27.92,SAFE
40.71,92.03,187.8,91.6,59.88,CRITICAL
39.47,45.95,133.4,95.6,46.3,WARNING
25.46,73.65,117.6,97.5,29.34,WARNING
42.59,83.14,176.6,91.1,61.69,CRITICAL
45.37,78.53,173.0,91.6,66.57,CRITICAL
40.69,62.46,164.7,90.0,52.4,CRITICAL
31.07,70.43,116.0,95.3,37.52,WARNING
36.42,36.07,111.5,96.2,39.63,WARNING
33.53,63.21,147.7,97.6,40.3,DANGER
38.53,79.48,168.4,91.5,52.34,CRITICAL
39.84,62.66,147.1,94.6,50.9,DANGER
26.55,18.61,91.8,96.9,24.68,SAFE
42.62,77.26,190.0,93.9,60.12,CRITICAL
33.1,52.66,113.4,96.8,37.86,WARNING
39.94,57.79,137.6,96.3,49.91,DANGER
25.45,45.31,110.7,98.3,26.3,SAFE
29.3,64.62,89.2,97.6,33.96,SAFE
36.83,73.02,129.1,94.2,47.75,WARNING
35.69,51.07,79.4,98.3,41.49,SAFE
19.97,63.08,109.5,97.6,20.81,SAFE
37.43,86.88,148.8,95.4,51.78,DANGER
27.58,47.74,96.0,98.5,29.37,SAFE
39.63,52.64,139.7,93.9,48.15,DANGER
29.78,43.99,116.5,96.5,31.85,SAFE
30.74,66.73,96.3,98.2,36.45,SAFE
26.42,47.99,103.4,97.0,27.86,SAFE
37.72,61.56,145.0,95.8,46.93,DANGER
41.27,90.8,156.3,96.2,60.82,DANGER
37.19,62.17,137.0,95.0,46.14,DANGER
33.31,45.54,123.7,93.8,36.98,WARNING
31.42,38.68,130.4,97.6,33.27,WARNING
34.08,33.27,153.5,94.9,35.92,WARNING
30.64,41.76,116.6,97.8,32.69,WARNING
34.81,70.35,119.8,98.2,43.68,WARNING
35.7,88.36,152.8,95.0,48.67,DANGER
27.47,30.03,85.4,97.6,27.09,SAFE
35.67,57.49,154.0,93.0,42.7,DANGER
31.02,55.18,138.5,95.3,35.19,WARNING
38.48,55.49,142.7,95.3,46.88,DANGER
25.17,52.0,108.9,97.0,26.65,SAFE
38.9,41.83,150.6,95.1,44.46,DANGER
30.56,67.73,107.2,97.3,36.32,WARNING
37.54,35.62,138.8,93.5,41.11,DANGER
27.5,53.05,94.3,99.3,29.9,SAFE
38.45,97.0,154.2,93.9,56.1,CRITICAL
25.68,70.82,91.3,98.3,29.36,SAFE
38.06,49.14,131.0,97.5,44.8,WARNING
45.81,67.97,190.0,91.0,64.12,CRITICAL
33.09,82.62,138.5,94.7,42.83,DANGER
25.4,50.2,109.5,97.9,26.76,SAFE
22.5,23.78,83.8,99.0,20.64,SAFE
25.74,47.95,105.2,98.0,26.96,SAFE
34.2,64.96,137.2,95.6,41.69,DANGER
28.54,42.25,84.2,97.7,29.96,SAFE
28.48,50.74,122.5,97.2,30.96,WARNING
28.03,35.8,124.3,97.6,28.48,WARNING
32.66,76.16,135.5,96.3,41.02,WARNING
31.71,45.2,105.5,97.5,34.66,WARNING
34.03,63.71,128.8,97.3,41.19,WARNING
36.11,49.56,147.9,94.5,41.85,DANGER
32.05,37.43,128.0,94.3,33.92,WARNING
43.32,52.99,146.1,92.9,54.62,DANGER
40.89,85.7,160.8,90.5,58.66,CRITICAL
35.49,74.64,146.3,95.6,45.66,DANGER
37.85,77.14,145.9,94.4,50.51,DANGER
33.3,68.62,141.8,97.0,40.84,DANGER
35.02,64.52,160.4,96.8,42.97,DANGER
26.87,28.06,74.9,97.1,26.14,SAFE
25.79,50.73,103.8,97.8,27.33,WARNING
43.16,49.1,173.1,91.4,53.23,CRITICAL
27.8,56.88,96.0,99.7,30.8,SAFE
36.44,41.35,125.4,95.1,40.71,WARNING
38.37,76.05,148.6,95.7,51.27,DANGER
36.1,53.58,123.9,94.9,42.62,WARNING
26.55,37.31,111.2,98.2,26.82,SAFE
